name,latitude,longitude,road_type,status
Gengu Reddy Road,13.074799550000002,80.2522329,secondary,Safe
Egmore High Road,13.074470840698885,80.25232647574622,secondary,Safe
Gengu Reddy Road,13.0749208,80.2522309,secondary,Safe
Gengu Reddy Subway,13.07664334347228,80.25202861885744,secondary,Safe
Egmore High Road,13.074891320299184,80.25550315259514,secondary,Safe
Gandhi Irwin Road,13.074841895939777,80.25671099965216,secondary,Safe
Gangu Reddy Road,13.0749715,80.25363415000001,residential,Safe
Egmore High Road,13.074811544395748,80.25424710691077,secondary,Safe
Egmore High Road,13.07441307456354,80.25342072801898,secondary,Safe
SAIT Colony 1st Street,13.07418465,80.2531147,residential,Safe
Egmore High Road,13.074222349999998,80.25307194999999,secondary,Safe
Egmore High Road,13.07441307456354,80.25342072801897,secondary,Safe
Gengu Reddy Road,13.073190416716344,80.25247685037375,secondary,Safe
Mayor Sathyamurthy Road,13.073728750000004,80.24739675000001,residential,Safe
Mayor Sathyamurthy Road,13.0738328611835,80.24842109261527,residential,Safe
Club Road,13.0730471,80.24733485,residential,Safe
Club Road,13.073166831278186,80.24852401013621,residential,Safe
Kenneth Lane,13.07467095,80.26276935,residential,Safe
Pantheon Road,13.073965333090172,80.26199755590909,secondary,Safe
Kenneth Lane,13.07692107374455,80.26243145032895,residential,Safe
Gandhi Irwin Road,13.077573112410397,80.2618696227489,secondary,Safe
Wallers Road,13.0695522,80.2723165,residential,Safe
Anna Salai (Mount Road),13.06972005,80.27265835,primary,Safe
Wallers Road,13.06993785,80.27122415,residential,Safe
Wallers Road,13.06988185,80.27141019999999,residential,Safe
Narasingapuram Street,13.069021224946844,80.27117100990885,residential,Safe
Hussain Sahib Street,13.07020035,80.27114315,residential,Safe
Wallers Road,13.0700233,80.27091025,residential,Safe
Wallers Road,13.06993785,80.27122415,residential,Safe
Meeran Sahib Street,13.0695394,80.27063525,residential,Safe
Wallers Road,13.070102,80.27056329999999,residential,Safe
Wallers Road,13.0700233,80.27091025,residential,Safe
Singanna Street,13.07037745,80.27041775000001,residential,Safe
Wallers Road,13.07016105,80.27029815,residential,Safe
Wallers Road,13.070102,80.27056329999999,residential,Safe
West Cooum River Road,13.0708393,80.26921229999999,tertiary,Safe
Wallers Road,13.070314950000002,80.26978980000001,residential,Safe
West Cooum River Road,13.070130378471422,80.26945808000426,tertiary,Safe
Wallers Road,13.06988185,80.27141019999999,residential,Safe
Wallers Road,13.06973765,80.27182314999999,residential,Safe
Ritchie Street,13.07015165,80.27152824999999,residential,Safe
Atthipattan Street,13.07029785,80.27201575000002,residential,Safe
Ritchie Street,13.07064445,80.2716856,residential,Safe
Ritchie Street,13.07015165,80.27152824999999,residential,Safe
Atthipattan Street,13.0704983,80.27143939999999,residential,Safe
Sivaprakasam Street,13.0711553,80.27169029999999,residential,Safe
Ritchie Street,13.070991,80.27179465,residential,Safe
Ritchie Street,13.07147184254663,80.27196264794226,residential,Safe
Singanna Street,13.07083985,80.27047114999999,residential,Safe
Singanna Street,13.07120105,80.2704905,residential,Safe
Atthipattan Street,13.07093235,80.2707091,residential,Safe
Atthipattan Street,13.071089302233984,80.27007240259773,residential,Safe
Singanna Street,13.07144345,80.27049635,residential,Safe
Singanna Street,13.0717562,80.27049385,residential,Safe
Singanna Street,13.0717562,80.27049385,residential,Safe
Singanna Street,13.072428576075245,80.27057071819021,residential,Safe
Sivaprakasam Street,13.07194769687787,80.27066805388502,residential,Safe
Singanna Street,13.073599649999998,80.27087119999999,residential,Safe
Guruvappa Street,13.07291225,80.2705622,residential,Safe
Singanna Street,13.072428576075245,80.27057071819021,residential,Safe
Singanna Street,13.074660949999998,80.27117329999999,residential,Safe
Arunachalam Street,13.0749649,80.27151165,secondary,Safe
Arunachalam Street,13.0750623,80.27100734999999,secondary,Safe
Singanna Street,13.076033259951542,80.27152366014295,residential,Blocked
Guruvappa Street,13.07317155,80.2693604,residential,Safe
Guruvappa Street,13.0730482,80.26982264999998,residential,Safe
Swami Naicken Street,13.076739173990331,80.2706573396134,residential,Blocked
Swami Naicken Street,13.077936513693526,80.2709765664462,residential,Blocked
Guruvappa Street,13.072979800000002,80.2701264,residential,Safe
Guruvappa Street,13.0729471,80.27032715,residential,Safe
Ayya Mudali Street,13.07302465,80.2690677,residential,Safe
Ayya Mudali Street,13.074052,80.26932285000001,residential,Safe
Guruvappa Street,13.0733068,80.26884995,residential,Safe
Guruvappa Street,13.07317155,80.2693604,residential,Safe
Guruvappa Street,13.0733068,80.26884995,residential,Safe
Kalavai Street,13.073976559804567,80.2687516149762,residential,Safe
Guruvappa Street,13.073492855588984,80.26805836897813,residential,Safe
Nyniappan Street,13.0738369,80.26758805,residential,Safe
Guruvappa Street,13.073643249999998,80.2673484,residential,Safe
Guruvappa Street,13.073492855588984,80.26805836897813,residential,Safe
West Cooum River Road,13.0742909468971,80.2665443375149,tertiary,Safe
West Cooum River Road,13.073272210828732,80.26724974425511,tertiary,Safe
Guruvappa Street,13.073660898757296,80.26705753732273,residential,Safe
West Cooum River Road,13.0708393,80.26921229999999,tertiary,Safe
West Cooum River Road,13.071964548097162,80.26844679318205,tertiary,Safe
Atthipattan Street,13.071165142729749,80.26936356155419,residential,Safe
West Cooum River Road,13.0727706,80.26765785,tertiary,Safe
Palli Street,13.072617294823548,80.26837290657873,residential,Safe
West Cooum River Road,13.07196454809716,80.26844679318205,tertiary,Safe
West Cooum River Road,13.0727706,80.26765785,tertiary,Safe
West Cooum River Road,13.073272210828732,80.26724974425511,tertiary,Safe
West Cooum River Road,13.075262940524592,80.26626682291116,tertiary,Safe
West Cooum River Road,13.0742909468971,80.2665443375149,tertiary,Safe
West Cooum River Road,13.075859428967336,80.26630177192932,tertiary,Safe
West Cooum River Road,13.075262940524592,80.26626682291116,tertiary,Safe
West Cooum River Road,13.075859428967336,80.26630177192932,tertiary,Safe
"['Arunachalam Street', 'Arunachallam Street', 'St. Andrews Bridge']",13.076287208119572,80.26591477174507,secondary,Safe
West Cooum River Road,13.0772241,80.2666282,tertiary,Blocked
Mangapathi Street,13.07694995,80.2669229,secondary,Blocked
West Cooum River Road,13.0772241,80.2666282,tertiary,Blocked
West Cooum River Road,13.077817864421828,80.26685206799554,tertiary,Blocked
Mukki Amman Koil Street,13.07819515,80.2674061,residential,Blocked
West Cooum River Road,13.0782158,80.26705325,tertiary,Blocked
"['Dams Road', 'West Cooum River Road']",13.078541154521233,80.26723658849552,tertiary,Blocked
Laffond Street,13.0775197,80.27239975,residential,Blocked
Deputy Mayor Kabalamurthy Road,13.076730199701585,80.27280597710156,tertiary,Blocked
Deputy Mayor Kabalamurthy Road,13.077883379231954,80.27221482302353,tertiary,Blocked
Laffond Lane,13.075754946320057,80.27267949653934,residential,Safe
Deputy Mayor Kabalamurthy Road,13.074974462717424,80.27334432077332,tertiary,Safe
Deputy Mayor Kabalamurthy Road,13.076730199701585,80.27280597710156,tertiary,Blocked
Atthipattan Street,13.0700517,80.27265249999999,residential,Safe
Anna Salai (Mount Road),13.070715388295524,80.27370302900749,primary,Safe
Atthipattan Street,13.07029785,80.27201575000002,residential,Safe
Atthipattan Street,13.0700517,80.27265249999999,residential,Safe
Wallers Lane,13.069883849999998,80.27231065000001,residential,Safe
Hussain Sahib Street,13.0707479,80.2712988,residential,Safe
Hussain Sahib Street,13.070491,80.27124035,residential,Safe
Atthipattan Street,13.0706819,80.27109985,residential,Safe
Atthipattan Street,13.0704983,80.27143939999999,residential,Safe
Usman Khan Street,13.070895700000005,80.27097000000002,residential,Safe
Usman Khan Street,13.07067805,80.2709007,residential,Safe
Atthipattan Street,13.07093235,80.2707091,residential,Safe
Atthipattan Street,13.0706819,80.27109985,residential,Safe
Atthipattan Street,13.071165142729749,80.26936356155419,residential,Safe
Atthipattan Street,13.071089302233984,80.27007240259773,residential,Safe
Ayya Mudali Street,13.074052,80.26932285000001,residential,Safe
Kalavai Street,13.07478125,80.26896925,residential,Safe
Kalavai Street,13.0752445,80.2690989,residential,Safe
Nyniappan Street,13.07552355,80.26806695,residential,Safe
Nyniappan Street,13.075029908016562,80.26791725800986,residential,Safe
Laffond Street,13.0772672,80.27237155,residential,Blocked
Laffond Street,13.0775197,80.27239975,residential,Blocked
Singanna 1st Lane,13.0773919,80.27210869999999,living_street,Blocked
Laffond Street,13.0763971,80.27226185,residential,Blocked
Laffond Street,13.075264535411293,80.27217597186991,residential,Safe
Laffond Lane,13.075754946320057,80.27267949653935,residential,Safe
Laffond Street,13.075264535411296,80.27217597186994,residential,Safe
Arunachalam Street,13.074471899826046,80.27279296824044,secondary,Safe
Arunachalam Street,13.07481339338506,80.27201450675872,secondary,Safe
Singanna Street,13.07774745,80.27191705,residential,Blocked
Deputy Mayor Kabalamurthy Road,13.0781239,80.27179720000001,tertiary,Blocked
Deputy Mayor Kabalamurthy Road,13.077883379231954,80.27221482302353,tertiary,Blocked
Singanna Street,13.077363450000002,80.2718093,residential,Blocked
Singanna Street,13.07774745,80.27191705,residential,Blocked
Singanna 1st Lane,13.0773919,80.27210869999999,living_street,Blocked
Ayya Mudali Street,13.0774615,80.27026515,tertiary,Blocked
Ayya Mudali Street,13.07827723231892,80.27042074600969,tertiary,Blocked
Ayya Mudali Street,13.0787754,80.27049165,tertiary,Blocked
Deputy Mayor Kabalamurthy Road,13.078643854658388,80.27079459851963,tertiary,Blocked
Dams Road,13.079117174908111,80.2697367888069,tertiary,Blocked
Ayya Mudali Street,13.0774615,80.27026515,tertiary,Blocked
Kalavai Street,13.07714917416769,80.2698430917888,residential,Blocked
Ayya Mudali Street,13.076535502749309,80.27003184001158,tertiary,Blocked
Arunchalam Street,13.076031400000002,80.2696102,residential,Blocked
Arunchalam Street,13.07590215,80.2701222,residential,Blocked
Ayya Mudali Street,13.075663099999998,80.2697971,tertiary,Blocked
Ayya Mudali Street,13.076535502749309,80.27003184001158,tertiary,Blocked
Arunachalam Street,13.0752982,80.26996285,secondary,Safe
Arunachalam Street,13.07543405,80.2694497,secondary,Safe
Ayya Mudali Street,13.075663099999998,80.2697971,tertiary,Blocked
Bazzar Street,13.0787506,80.27025474999999,residential,Blocked
Bazzar Street,13.07878165,80.26973525,residential,Blocked
Bazzar Street,13.0788149,80.26917655,residential,Blocked
Patavattamman Koli Street,13.078895998872898,80.26891277494909,residential,Blocked
Balakrishna Street,13.07876845,80.2680383,residential,Blocked
Rex Street,13.07892105,80.2681858,residential,Blocked
Rex Street,13.078861301687684,80.26788296720939,residential,Blocked
Mangapathi Street,13.0766516,80.2689019,residential,Blocked
Kalavai Street,13.0763149,80.26940770000002,residential,Blocked
Kalavai Street,13.07677655,80.26953685000001,residential,Blocked
Arunachalam Street,13.07543405,80.2694497,secondary,Safe
Arunachalam Street,13.07564935,80.26866050000001,secondary,Safe
Kalavai Street,13.0752445,80.2690989,residential,Safe
Kalavai Street,13.0757723,80.2692543,residential,Blocked
Ayya Mudali Street,13.072675,80.26899595,residential,Safe
Ayya Mudali Street,13.07216960322539,80.26900185132695,residential,Safe
Palli Street,13.072617294823548,80.26837290657873,residential,Safe
Nagamani Street,13.07469215,80.2683821,residential,Safe
Kalavai Street,13.07478125,80.26896925,residential,Safe
Kalavai Street,13.073976559804567,80.2687516149762,residential,Safe
Nyniappan Street,13.0746056,80.26778225000001,residential,Safe
Nagamani Street,13.07469215,80.2683821,residential,Safe
Nyniappan Street,13.075029908016562,80.26791725800986,residential,Safe
Nyniappan Street,13.0742337,80.2676814,residential,Safe
Nyniappan Street,13.0738369,80.26758805,residential,Safe
Devaraj Sarang Lane,13.0739662,80.26801710000001,residential,Safe
Sivaprakasam Street,13.07130615,80.2707805,residential,Safe
Sivaprakasam Street,13.0712345,80.2713042,residential,Safe
Usman Khan Street,13.0714598,80.27111095000001,residential,Safe
Usman Khan Street,13.07113785,80.27103249999999,residential,Safe
Singanna Street,13.07120105,80.2704905,residential,Safe
Singanna Street,13.07144345,80.27049635,residential,Safe
Sivaprakasam Street,13.07130615,80.2707805,residential,Safe
Meeyan 2nd Street,13.074045580579789,80.27178664144381,living_street,Safe
Arunachalam Street,13.074895,80.2718012,secondary,Safe
Meeyan 2nd Street,13.07404558057979,80.27178664144382,living_street,Safe
Arunachalam Street,13.07481339338506,80.27201450675872,secondary,Safe
Audiappa Street,13.074401707263458,80.26723159985431,residential,Safe
Guruvappa Street,13.073643249999998,80.2673484,residential,Safe
Guruvappa Street,13.073660898757296,80.26705753732273,residential,Safe
Audiappa Street,13.074401707263458,80.26723159985428,residential,Safe
Mangapathi Street,13.07686575,80.26760329999999,residential,Blocked
Mangapathi Street,13.07680165,80.26809639999999,residential,Blocked
Mangapathi Street,13.0766516,80.2689019,residential,Blocked
Nyniappan Street,13.0765245,80.2682948,residential,Blocked
Kalavai Street,13.07677655,80.26953685000001,residential,Blocked
Kalavai Street,13.07714917416769,80.26984309178879,residential,Blocked
Balakrishna Street,13.0770423,80.26790395,residential,Blocked
Balakrishna Street,13.0774558,80.26798815000001,residential,Blocked
Balakrishna Street,13.078015,80.26807974999998,residential,Blocked
Balakrishna Street,13.0783814,80.26806705,residential,Blocked
Mukki Amman Koil Street,13.07813165,80.26790940000001,residential,Blocked
Mukki Amman Koil Street,13.07810275,80.2684847,residential,Blocked
Mangapathi Street,13.07686575,80.26760329999999,residential,Blocked
Mangapathi Street,13.07680165,80.26809639999999,residential,Blocked
Balakrishna Street,13.0770423,80.26790395,residential,Blocked
Nyniappan Street,13.07552355,80.26806695,residential,Safe
Arunachalam Street,13.07564935,80.26866050000001,secondary,Safe
Arunachalam Street,13.07590205,80.267678,secondary,Safe
Nyniappan Street,13.0759546,80.26817935,residential,Blocked
Nyniappan Street,13.0765245,80.2682948,residential,Blocked
Nyniappan Street,13.0762004,80.26823745,residential,Blocked
Kalavai Street,13.0757723,80.2692543,residential,Blocked
Kalavai Street,13.07606495,80.26933629999999,residential,Blocked
Arunchalam Street,13.076031400000002,80.2696102,residential,Blocked
Kalavai Street,13.07606495,80.26933629999999,residential,Blocked
Kalavai Street,13.0763149,80.26940770000002,residential,Blocked
Swami Naicken Street,13.07553725,80.27028795,residential,Blocked
Arunchalam Street,13.07590215,80.2701222,residential,Blocked
Swami Naicken Street,13.076739173990331,80.2706573396134,residential,Blocked
Vennkatesan Street,13.077878,80.27150370000001,residential,Blocked
Deputy Mayor Kabalamurthy Road,13.0781239,80.27179720000001,tertiary,Blocked
Deputy Mayor Kabalamurthy Road,13.0782927,80.27142484999999,tertiary,Blocked
Vennkatesan Street,13.0763348,80.27107035,residential,Blocked
Vennkatesan Street,13.077878,80.27150370000001,residential,Blocked
Vennkatesan Street,13.0763348,80.27107035,residential,Blocked
Arunachalam Street,13.0750623,80.27100734999999,secondary,Safe
Arunachalam Street,13.07517355,80.27046865,secondary,Safe
Swami Naicken Street,13.0783521,80.2710629,residential,Blocked
Deputy Mayor Kabalamurthy Road,13.0784353,80.2711724,tertiary,Blocked
Deputy Mayor Kabalamurthy Road,13.078643854658388,80.27079459851963,tertiary,Blocked
Singanna Street,13.073599649999998,80.27087119999999,residential,Safe
Singanna Street,13.074660949999998,80.27117329999999,residential,Safe
Guruvappa Street,13.0730482,80.26982264999998,residential,Safe
Guruvappa Street,13.072979800000002,80.2701264,residential,Safe
Wallers Road,13.070314950000002,80.26978980000001,residential,Safe
Wallers Road,13.07016105,80.27029815,residential,Safe
Guruvappa Street,13.0729471,80.27032715,residential,Safe
Guruvappa Street,13.07291225,80.2705622,residential,Safe
Usman Khan Street,13.07113785,80.27103249999999,residential,Safe
Usman Khan Street,13.070895700000005,80.27097000000002,residential,Safe
Seeyaliamman Koil Street,13.0709617,80.27116895,residential,Safe
Seeyaliamman Koil Street,13.07087885,80.27162179999999,residential,Safe
Ritchie Street,13.070991,80.27179465,residential,Safe
Ritchie Street,13.07064445,80.2716856,residential,Safe
Hussain Sahib Street,13.0707479,80.2712988,residential,Safe
Seeyaliamman Koil Street,13.070912099999996,80.2714113,residential,Safe
Seeyaliamman Koil Street,13.0709617,80.27116895,residential,Safe
Adikesavalu Street,13.072522,80.2710002,residential,Safe
Usman Khan Street,13.0717644,80.2711862,residential,Safe
Sivaprakasam Street,13.07192025,80.27102705,residential,Safe
Sivaprakasam Street,13.071823216766262,80.27155528413462,residential,Safe
